Order Date,year,month,day_of_week,is_weekend,Quarter,ShippingDuration,Ship Mode,Segment,State,Region,Num Products,Sales,sales_lag_1,sales_lag_7,sales_lag_30,rolling_mean_7,rolling_mean_30,rolling_std_30
2018-10-11,2018,10,3,0,3,0.0,Same Day,Home Office,California,West,1,7.8,111.79,693.13,14.352,225.52999999999975,346.06769999999983,409.70512406508703
2018-10-11,2018,10,3,0,3,37.0,Standard Class,Consumer,Washington,West,2,429.592,7.8,106.104,38.379999999999995,127.62571428571403,345.8492999999999,409.889752719556
2018-10-11,2018,10,3,0,3,35.0,Second Class,Corporate,Texas,Central,1,341.96,429.592,40.032,829.83,173.83828571428543,358.8896999999999,405.97488373757824
2018-10-11,2018,10,3,0,3,34.0,Second Class,Home Office,Florida,South,1,11.52,341.96,18.76,1169.694,216.9708571428569,342.62736666666655,396.11129246633357
2018-10-11,2018,10,3,0,3,36.0,Standard Class,Corporate,New York,East,2,1362.056,11.52,369.536,148.16000000000003,215.93657142857117,304.02156666666656,368.17823471601935
2018-10-11,2018,10,3,0,3,37.0,Standard Class,Home Office,California,West,1,241.424,1362.056,239.358,253.82399999999998,357.7251428571426,344.4847666666666,414.2765643187023
2018-10-11,2018,10,3,0,3,31.0,First Class,Corporate,Arizona,West,5,1475.054,241.424,111.79,1331.82,358.0202857142854,344.07143333333323,414.3763116585068
2018-10-11,2018,10,3,0,3,61.0,Second Class,Corporate,Washington,West,1,26.352,1475.054,7.8,1365.48,552.7722857142854,348.8458999999999,426.7889154201958
2018-10-12,2018,10,4,0,3,66.0,Standard Class,Corporate,California,West,2,85.50399999999999,26.352,429.592,79.0,555.4225714285711,304.20829999999995,384.7523401233962
2018-10-12,2018,10,4,0,3,0.0,Same Day,Home Office,Nebraska,Central,1,34.5,85.50399999999999,341.96,103.056,506.2671428571426,304.4250999999999,384.62287467904764
2018-10-12,2018,10,4,0,3,63.0,Standard Class,Consumer,Pennsylvania,East,1,14.2,34.5,11.52,399.53,462.34428571428543,302.1398999999999,386.0615145315244
2018-10-12,2018,10,4,0,3,61.0,First Class,Consumer,Pennsylvania,East,2,321.248,14.2,1362.056,531.888,462.7271428571426,289.29556666666656,389.10757951034225
2018-10-12,2018,10,4,0,3,61.0,Second Class,Consumer,California,West,2,108.80000000000001,321.248,241.424,199.8,314.04028571428546,282.27423333333326,386.47065464594624
2018-10-12,2018,10,4,0,3,0.0,Same Day,Consumer,Connecticut,East,2,437.65000000000003,108.80000000000001,1475.054,199.49099999999999,295.0939999999997,279.24089999999984,387.4960608166788
2018-10-12,2018,10,4,0,3,64.0,Second Class,Home Office,Mississippi,South,3,684.78,437.65000000000003,26.352,130.56799999999998,146.8934285714283,287.1795333333332,388.2447440300415
2018-10-12,2018,10,4,0,3,61.0,Second Class,Corporate,Washington,West,3,392.21999999999997,684.78,85.50399999999999,278.23,240.95457142857117,305.6532666666665,393.6831410456727
2018-10-12,2018,10,4,0,3,64.0,Standard Class,Corporate,South Carolina,South,1,14.76,392.21999999999997,34.5,24.448,284.7711428571426,309.4529333333332,393.95933146166874
2018-10-12,2018,10,4,0,3,61.0,First Class,Consumer,Florida,South,1,19.104,14.76,14.2,177.55,281.9511428571426,309.1299999999999,394.2049036102294
2018-10-12,2018,10,4,0,3,63.0,Second Class,Consumer,Nevada,West,1,1669.6,19.104,321.248,39.9,282.65171428571404,303.8484666666665,397.0795378208955
2018-10-12,2018,10,4,0,3,62.0,First Class,Consumer,Pennsylvania,East,2,91.193,1669.6,108.80000000000001,2.224,475.27342857142827,358.1717999999999,465.33526448175957
2018-10-13,2018,10,5,1,3,2.0,First Class,Consumer,Kentucky,South,1,348.56,91.193,437.65000000000003,419.136,472.75814285714256,361.1374333333332,463.2674559538096
2018-10-13,2018,10,5,1,3,3.0,First Class,Consumer,Illinois,Central,3,170.572,348.56,684.78,1065.2160000000001,460.0309999999998,358.7848999999999,463.1419556841362
2018-10-13,2018,10,5,1,3,1.0,First Class,Consumer,Louisiana,South,3,1541.51,170.572,392.21999999999997,1.744,386.572714285714,328.9634333333332,444.514972510237
2018-10-13,2018,10,5,1,3,7.0,Standard Class,Corporate,California,West,3,5325.884,1541.51,14.76,693.13,550.7569999999997,380.2889666666666,491.8080846053789
2018-10-13,2018,10,5,1,3,4.0,Standard Class,Corporate,Pennsylvania,East,4,114.376,5325.884,19.104,106.104,1309.4889999999998,534.7140999999998,1028.2225647615016
2018-10-13,2018,10,5,1,3,2.0,First Class,Consumer,New York,East,1,904.9,114.376,1669.6,40.032,1323.0992857142853,534.9898333333332,1028.1047655169355
2018-10-14,2018,10,6,1,3,5.0,Standard Class,Home Office,Maryland,East,1,37.66,904.9,91.193,18.76,1213.8564285714285,563.8187666666665,1025.8705287368107
2018-10-14,2018,10,6,1,3,5.0,Standard Class,Consumer,California,West,1,46.36,37.66,348.56,369.536,1206.208857142857,564.4487666666665,1025.5300058121597
2018-10-14,2018,10,6,1,3,4.0,Standard Class,Home Office,Illinois,Central,2,40.852000000000004,46.36,170.572,239.358,1163.0374285714283,553.6762333333332,1029.3383470934562
2018-10-14,2018,10,6,1,3,3.0,First Class,Consumer,California,West,1,9.46,40.852000000000004,1541.51,111.79,1144.5059999999999,547.0593666666665,1032.062962625379
2018-10-15,2018,10,0,0,3,4.0,Standard Class,Corporate,Utah,West,1,11.68,9.46,5325.884,7.8,925.6417142857141,543.6483666666666,1033.7189209058045
2018-10-15,2018,10,0,0,3,4.0,Standard Class,Consumer,California,West,1,14.73,11.68,114.376,429.592,166.46971428571402,543.7776999999999,1033.649807052701
2018-10-15,2018,10,0,0,3,5.0,Standard Class,Corporate,California,West,2,175.37,14.73,904.9,341.96,152.23457142857117,529.9489666666665,1037.9961109455608
2018-10-15,2018,10,0,0,3,4.0,Second Class,Corporate,Connecticut,East,1,13.05,175.37,37.66,11.52,48.015999999999735,524.3959666666665,1039.481024051793
2018-10-15,2018,10,0,0,3,3.0,Second Class,Home Office,California,West,1,87.92,13.05,46.36,1362.056,44.500285714285454,524.4469666666665,1039.4550303580197
2018-10-15,2018,10,0,0,3,2.0,First Class,Corporate,California,West,2,715.19,87.92,40.852000000000004,241.424,50.43742857142831,481.9757666666665,1030.038312963089
2018-10-16,2018,10,1,0,3,2.0,First Class,Corporate,New York,East,1,547.3,715.19,9.46,1475.054,146.77142857142832,497.7679666666665,1029.8548739028324
2018-10-16,2018,10,1,0,3,5.0,Standard Class,Corporate,Tennessee,South,2,1893.786,547.3,11.68,26.352,223.60571428571401,466.8428333333332,1013.2927767835253
2018-10-16,2018,10,1,0,3,5.0,Standard Class,Corporate,Arizona,West,1,307.776,1893.786,14.73,85.50399999999999,492.4779999999997,529.0906333333332,1042.2455244106875
2018-10-16,2018,10,1,0,3,5.0,Standard Class,Home Office,Arizona,West,1,599.985,307.776,175.37,34.5,534.341714285714,536.4996999999998,1039.770539989282
2018-10-16,2018,10,1,0,3,5.0,Standard Class,Consumer,Kentucky,South,1,124.75,599.985,13.05,14.2,595.0009999999996,555.3491999999999,1035.4730398939112
2018-10-17,2018,10,2,0,3,2.0,Second Class,Corporate,California,West,1,52.792,124.75,87.92,321.248,610.9581428571427,559.0341999999998,1033.6759632278718
2018-10-17,2018,10,2,0,3,2.0,Second Class,Corporate,Rhode Island,East,2,62.92,52.792,715.19,108.80000000000001,605.9398571428568,550.0856666666665,1036.9622497099624
2018-10-17,2018,10,2,0,3,2.0,Second Class,Consumer,California,West,1,10.64,62.92,547.3,437.65000000000003,512.7584285714283,548.5563333333332,1037.6691003654305
2018-10-19,2018,10,4,0,3,4.0,Standard Class,Consumer,Illinois,Central,1,91.275,10.64,1893.786,684.78,436.092714285714,534.3226666666666,1042.1617708602212
2018-10-19,2018,10,4,0,3,5.0,Second Class,Corporate,California,West,4,95.388,91.275,307.776,392.21999999999997,178.5911428571426,514.5391666666666,1044.8369904579959
2018-10-19,2018,10,4,0,3,4.0,Standard Class,Corporate,Massachusetts,East,2,89.26,95.388,599.985,14.76,148.24999999999974,504.64476666666656,1047.4375054963743
2018-10-19,2018,10,4,0,3,5.0,Standard Class,Consumer,Texas,Central,2,330.4712,89.26,124.75,19.104,75.28928571428546,507.12809999999985,1046.3237272029262
2018-10-19,2018,10,4,0,3,4.0,Standard Class,Consumer,California,West,1,39.624,330.4712,52.792,1669.6,104.67802857142831,517.5070066666666,1042.854428432811
2018-10-19,2018,10,4,0,3,7.0,Standard Class,Home Office,North Carolina,South,1,1633.188,39.624,62.92,91.193,102.79688571428547,463.17447333333325,1023.0331606446063
2018-10-19,2018,10,4,0,3,7.0,Standard Class,Consumer,Texas,Central,1,16.68,1633.188,10.64,348.56,327.12088571428546,514.5743066666666,1042.2557058620037
2018-10-19,2018,10,4,0,3,6.0,Standard Class,Corporate,Pennsylvania,East,3,456.51200000000006,16.68,91.275,170.572,327.98374285714266,503.51163999999983,1045.8337417884707
2018-10-19,2018,10,4,0,3,4.0,Second Class,Home Office,Texas,Central,1,29.472,456.51200000000006,95.388,1541.51,380.16045714285696,513.0429733333332,1043.9961854412145
2018-10-20,2018,10,5,1,3,5.0,Standard Class,Corporate,North Carolina,South,2,30.336,29.472,89.26,5325.884,370.7438857142855,462.64170666666655,1029.0236559748614
2018-10-20,2018,10,5,1,3,0.0,Same Day,Home Office,New York,East,1,24.55,30.336,330.4712,114.376,362.32617142857123,286.12343999999996,466.4171034917943
2018-10-20,2018,10,5,1,3,0.0,Same Day,Consumer,Florida,South,4,59.824,24.55,39.624,904.9,318.6231428571426,283.1292399999999,467.8438084047908
2018-10-20,2018,10,5,1,3,2.0,Second Class,Corporate,California,West,2,24.678,59.824,1633.188,37.66,321.5088571428569,254.9600399999999,454.36269426222196
2018-10-20,2018,10,5,1,3,7.0,Standard Class,Consumer,Arkansas,South,3,199.17,24.678,16.68,46.36,91.72171428571403,254.52730666666656,454.58291504972135
2018-10-20,2018,10,5,1,3,6.0,Standard Class,Home Office,Pennsylvania,East,1,45.528,199.17,456.51200000000006,40.852000000000004,117.79171428571405,259.6209733333332,453.0233918612684
2018-10-20,2018,10,5,1,3,4.0,Standard Class,Corporate,Ohio,East,2,949.7719999999999,45.528,29.472,9.46,59.079714285714026,259.7768399999999,452.9463248377235
2018-10-21,2018,10,6,1,3,7.0,Standard Class,Consumer,Pennsylvania,East,2,401.36400000000003,949.7719999999999,30.336,11.68,190.5511428571426,291.12057333333325,467.33332762614793
2018-10-21,2018,10,6,1,3,1.0,First Class,Corporate,Oregon,West,3,512.0640000000001,401.36400000000003,24.55,14.73,243.55514285714258,304.11003999999986,464.706712326712
2018-10-21,2018,10,6,1,3,4.0,Standard Class,Home Office,Ohio,East,3,171.848,512.0640000000001,59.824,175.37,313.19999999999976,320.6878399999999,462.89482175825617
2018-10-21,2018,10,6,1,3,5.0,Standard Class,Home Office,Florida,South,1,17.856,171.848,24.678,13.05,329.20342857142833,320.57043999999985,462.93339336847123
2018-10-21,2018,10,6,1,3,4.0,Standard Class,Consumer,Illinois,Central,1,23.992,17.856,199.17,87.92,328.22885714285695,320.7306399999999,462.8241237200341
2018-10-21,2018,10,6,1,3,0.0,Same Day,Home Office,Oklahoma,Central,2,1702.0300000000002,23.992,45.528,715.19,303.20342857142833,318.5997066666666,464.0784607966041
2018-10-21,2018,10,6,1,3,7.0,Standard Class,Consumer,Arizona,West,1,8.559,1702.0300000000002,949.7719999999999,547.3,539.8465714285711,351.4943733333332,524.2343993494742
2018-10-21,2018,10,6,1,3,5.0,Standard Class,Home Office,Florida,South,2,729.648,8.559,401.36400000000003,1893.786,405.3875714285713,333.5363399999999,526.5181516467152
2018-10-21,2018,10,6,1,3,3.0,First Class,Corporate,Indiana,Central,1,909.12,729.648,512.0640000000001,307.776,452.2852857142854,294.7317399999999,443.99328562078114
2018-10-21,2018,10,6,1,3,6.0,Standard Class,Corporate,Wisconsin,Central,2,60.72,909.12,171.848,599.985,509.00757142857117,314.7765399999999,457.9572353814891
2018-10-22,2018,10,0,0,3,5.0,Standard Class,Corporate,Oregon,West,1,177.225,60.72,17.856,124.75,493.13214285714264,296.8010399999999,456.9587378777945
2018-10-22,2018,10,0,0,3,6.0,Standard Class,Corporate,Pennsylvania,East,2,64.38,177.225,23.992,52.792,515.8991428571426,298.55020666666655,456.3775069640644
2018-10-22,2018,10,0,0,3,0.0,Same Day,Consumer,Oklahoma,Central,2,582.0699999999999,64.38,1702.0300000000002,62.92,521.668857142857,298.93647333333325,456.1671861737062
2018-10-22,2018,10,0,0,3,2.0,Second Class,Consumer,Colorado,West,2,582.304,582.0699999999999,8.559,10.64,361.67457142857114,316.24147333333326,456.75178039761977
2018-10-22,2018,10,0,0,3,4.0,Standard Class,Home Office,Oklahoma,Central,1,36.44,582.304,729.648,91.275,443.63814285714255,335.29693999999995,455.48561282747085
2018-10-22,2018,10,0,0,3,2.0,First Class,Home Office,New York,East,4,13716.458,36.44,909.12,95.388,344.6084285714283,333.4691066666665,456.607267128254
2018-10-23,2018,10,1,0,3,5.0,Standard Class,Consumer,Texas,Central,4,337.81800000000004,13716.458,60.72,89.26,2174.2281428571428,787.5047733333333,2483.8059866692356
2018-10-23,2018,10,1,0,3,5.0,Second Class,Consumer,Texas,Central,3,837.796,337.81800000000004,177.225,330.4712,2213.8135714285713,795.79004,2481.8102838404875
2018-10-23,2018,10,1,0,3,4.0,Standard Class,Consumer,Florida,South,1,863.88,837.796,64.38,39.624,2308.180857142857,812.7008666666665,2480.2582586634257
2018-10-23,2018,10,1,0,3,6.0,Standard Class,Corporate,New York,East,4,142.92000000000002,863.88,582.0699999999999,1633.188,2422.395142857142,840.1760666666665,2475.96080078601
2018-10-23,2018,10,1,0,3,1.0,First Class,Corporate,Rhode Island,East,6,1169.98,142.92000000000002,582.304,16.68,2359.659428571428,790.5004666666665,2474.4511259230367
2018-10-24,2018,10,2,0,3,6.0,Standard Class,Consumer,Mississippi,South,1,11.68,1169.98,36.44,456.51200000000006,2443.6131428571425,828.9437999999998,2470.970860209467
2018-10-24,2018,10,2,0,3,2.0,First Class,Consumer,Texas,Central,1,517.405,11.68,13716.458,29.472,2440.076,814.1160666666666,2474.6147843096305
2018-10-26,2018,10,4,0,3,5.0,Standard Class,Consumer,Pennsylvania,East,3,166.692,517.405,337.81800000000004,30.336,554.4969999999997,830.3804999999999,2470.8805270030816
2018-10-26,2018,10,4,0,3,4.0,Standard Class,Corporate,Pennsylvania,East,2,142.98000000000002,166.692,837.796,24.55,530.0504285714283,834.9256999999999,2469.4831110755126
2018-10-26,2018,10,4,0,3,5.0,Standard Class,Home Office,Texas,Central,1,55.616,142.98000000000002,863.88,59.824,430.7909999999997,838.8733666666666,2468.2373355617165
2018-10-27,2018,10,5,1,3,1.0,First Class,Corporate,California,West,2,652.505,55.616,142.92000000000002,24.678,315.324714285714,838.7330999999999,2468.283253680966
2018-10-27,2018,10,5,1,3,3.0,Second Class,Home Office,Illinois,Central,2,34.24,652.505,1169.98,199.17,388.1225714285711,859.6606666666665,2463.800685369931
2018-10-27,2018,10,5,1,3,2.0,First Class,Corporate,California,West,2,261.536,34.24,11.68,45.528,225.87399999999974,854.1629999999999,2465.5087278476435
2018-10-28,2018,10,6,1,3,2.0,Second Class,Consumer,North Carolina,South,3,273.08799999999997,261.536,517.405,949.7719999999999,261.56771428571403,861.3632666666666,2463.380255471766
2018-10-29,2018,10,0,0,3,2.0,Second Class,Corporate,New York,East,1,46.96,273.08799999999997,166.692,401.36400000000003,226.66528571428543,838.8071333333332,2465.639838054979
2018-10-30,2018,10,1,0,3,0.0,Same Day,Consumer,Texas,Central,3,321.39,46.96,142.98000000000002,512.0640000000001,209.56071428571406,826.9936666666666,2468.6551774330064
2018-11-05,2018,11,0,0,4,30.0,Same Day,Consumer,Washington,West,3,101.062,321.39,55.616,171.848,235.04785714285688,820.6378666666665,2469.739171304
2018-11-06,2018,11,1,0,4,30.0,First Class,Home Office,Arizona,West,5,668.7439999999999,101.062,652.505,17.856,241.54014285714257,818.2783333333333,2470.4141057921006
2018-11-06,2018,11,1,0,4,0.0,Same Day,Consumer,California,West,1,122.97,668.7439999999999,34.24,23.992,243.85999999999973,839.9745999999999,2465.996284181622
2018-11-09,2018,11,4,0,4,0.0,Same Day,Consumer,Washington,West,5,1820.208,122.97,261.536,1702.0300000000002,256.535714285714,843.2738666666665,2464.9329148906745
2018-11-09,2018,11,4,0,4,30.0,First Class,Consumer,Florida,South,1,34.504,1820.208,273.08799999999997,8.559,479.20314285714255,847.2131333333332,2466.446603867175
2018-11-09,2018,11,4,0,4,30.0,Same Day,Home Office,California,West,3,2089.412,34.504,46.96,729.648,445.11971428571405,848.0779666666665,2466.1469289789384
2018-11-09,2018,11,4,0,4,0.0,Same Day,Consumer,California,West,2,438.96000000000004,2089.412,321.39,909.12,736.8985714285711,893.4034333333332,2476.3696466003703
2018-11-11,2018,11,6,1,4,3.0,Second Class,Consumer,South Dakota,Central,1,25.5,438.96000000000004,101.062,60.72,753.6942857142855,877.7314333333331,2477.7540973953064
2018-11-11,2018,11,6,1,4,7.0,Standard Class,Home Office,Ohio,East,1,10.368,25.5,668.7439999999999,177.225,742.899714285714,876.5574333333332,2478.1628695543777
2018-11-11,2018,11,6,1,4,2.0,First Class,Consumer,Texas,Central,2,28.775999999999996,10.368,122.97,64.38,648.8459999999998,870.9955333333331,2479.97313162072
2018-11-11,2018,11,6,1,4,5.0,Standard Class,Consumer,California,West,3,151.93,28.775999999999996,1820.208,582.0699999999999,635.389714285714,869.8087333333332,2480.380936692686
2018-11-11,2018,11,6,1,4,3.0,First Class,Consumer,Tennessee,South,1,88.92,151.93,34.504,582.304,397.0642857142855,855.4707333333332,2483.3430408106515
2018-11-11,2018,11,6,1,4,5.0,Second Class,Corporate,Florida,South,1,1158.12,88.92,2089.412,36.44,404.83799999999974,839.0245999999999,2486.845757286371
2018-11-11,2018,11,6,1,4,2.0,First Class,Consumer,Texas,Central,1,35.184,1158.12,438.96000000000004,13716.458,271.79628571428543,876.4139333333333,2482.7917668054724
2018-11-11,2018,11,6,1,4,7.0,Standard Class,Consumer,Michigan,Central,1,181.86,35.184,25.5,337.81800000000004,214.11399999999972,420.37146666666655,537.076633165704
2018-11-11,2018,11,6,1,4,4.0,Second Class,Home Office,California,West,1,34.92,181.86,10.368,837.796,236.45114285714257,415.17286666666655,538.6557300034083
2018-11-11,2018,11,6,1,4,6.0,Standard Class,Consumer,New York,East,1,35.48,34.92,28.775999999999996,863.88,239.95857142857113,388.4103333333332,536.8761753651565
2018-11-11,2018,11,6,1,4,5.0,Standard Class,Consumer,Iowa,Central,1,45.92,35.48,151.93,142.92000000000002,240.9162857142854,360.7969999999998,532.866624106082
2018-11-11,2018,11,6,1,4,6.0,Standard Class,Home Office,Wisconsin,Central,1,18.24,45.92,88.92,1169.98,225.7719999999997,357.5636666666665,534.5259529896989
2018-11-12,2018,11,0,0,4,30.0,First Class,Corporate,Illinois,Central,1,116.312,18.24,1158.12,11.68,215.67485714285687,319.17233333333314,515.1740668673542
2018-11-12,2018,11,0,0,4,0.0,Same Day,Consumer,Illinois,Central,3,608.552,116.312,35.184,517.405,66.84514285714259,322.6600666666665,513.3715837572714
2018-11-12,2018,11,0,0,4,36.0,Standard Class,Corporate,Massachusetts,East,1,128.85,608.552,181.86,166.692,148.7548571428569,325.6982999999999,514.831502060641
2018-11-12,2018,11,0,0,4,33.0,Standard Class,Consumer,New York,East,3,149.872,128.85,34.92,142.98000000000002,141.18199999999973,324.43689999999987,515.2806836647001
2018-11-12,2018,11,0,0,4,35.0,Standard Class,Consumer,Pennsylvania,East,1,63.686,149.872,35.48,55.616,157.60371428571403,324.6666333333332,515.1985228418106
2018-11-12,2018,11,0,0,4,32.0,Second Class,Home Office,Iowa,Central,2,12.68,63.686,45.92,652.505,161.6331428571426,324.9356333333332,515.0552865222544
2018-11-12,2018,11,0,0,4,31.0,First Class,Corporate,New Jersey,East,1,6.54,12.68,18.24,34.24,156.88457142857118,303.60813333333317,514.2699049822668
2018-11-12,2018,11,0,0,4,33.0,Standard Class,Consumer,New York,East,2,63.339999999999996,6.54,116.312,261.536,155.2131428571426,302.6847999999998,514.7948110888774
